Date,Shanghai,DAX,FTSE,NIKKEI,NYSE,Nifty
11-06-2015,5121.592773,11332.78027,6846.700195,20382.9707,11080.50977,7965.350098
12-06-2015,5166.350098,11196.49023,6784.899902,20407.08008,11009.91016,7982.899902
15-06-2015,5062.993164,10984.96973,6710.5,20387.78906,10949.54004,8013.899902
16-06-2015,4887.432129,11044.00977,6710.100098,20257.93945,10997.66016,8047.299805
17-06-2015,4967.897949,10978.00977,6680.600098,20219.26953,11013.66016,8091.549805
18-06-2015,4785.355957,11100.29981,6707.899902,19990.82031,11100.46973,8174.600098
19-06-2015,4478.36377,11040.09961,6710.5,20174.24023,11038.95996,8224.950195
23-06-2015,4576.492188,11542.54004,6834.899902,20809.41992,11149.36035,8381.549805
24-06-2015,4690.149902,11471.25977,6844.799805,20868.0293,11066.13965,8360.849609
25-06-2015,4527.778809,11473.12988,6807.799805,20771.40039,11035.73047,8398
26-06-2015,4192.873047,11492.42969,6753.700195,20706.15039,11040.30957,8381.099609
29-06-2015,4053.030029,11083.2002,6620.5,20109.94922,10790.33008,8318.400391
30-06-2015,4277.222168,10944.96973,6521,20235.73047,10805.2002,8368.5
01-07-2015,4053.699951,11180.5,6608.600098,20329.32031,10858.99023,8453.049805
02-07-2015,3912.76709,11099.34961,6630.5,20522.5,10864.82031,8444.900391
06-07-2015,3775.912109,10890.62988,6535.700195,20112.11914,10782.67969,8522.150391
07-07-2015,3727.125,10676.78027,6432.200195,20376.58984,10829.32031,8510.799805
08-07-2015,3507.191895,10747.29981,6490.700195,19737.64063,10636.79981,8363.049805
09-07-2015,3709.330078,10996.41016,6581.600098,19855.5,10689.50977,8328.549805
10-07-2015,3877.802979,11315.62988,6673.399902,19779.83008,10853.91992,8360.549805
13-07-2015,3970.387939,11484.37988,6738,20089.76953,10944.84961,8459.650391
14-07-2015,3924.487061,11516.90039,6753.799805,20385.33008,10993.25977,8454.099609
15-07-2015,3805.702881,11539.66016,6753.799805,20463.33008,10958.83008,8523.799805
16-07-2015,3823.176025,11716.75977,6796.5,20600.11914,11024.87012,8608.049805
17-07-2015,3957.352051,11673.41992,6775.100098,20650.91992,10987.16992,8609.849609
21-07-2015,4017.675049,11604.79981,6769.100098,20841.9707,10919,8529.450195
22-07-2015,4026.044922,11520.66992,6667.299805,20593.66992,10899.86035,8633.5
23-07-2015,4123.922852,11512.11035,6655,20683.94922,10840.73047,8589.799805
24-07-2015,4070.907959,11347.4502,6579.799805,20544.5293,10721.9502,8521.549805
27-07-2015,3725.558105,11056.40039,6505.100098,20350.09961,10656.61035,8361
28-07-2015,3663.001953,11173.91016,6555.299805,20328.89063,10790.17969,8337
29-07-2015,3789.167969,11211.84961,6631,20302.91016,10883.91016,8375.049805
30-07-2015,3705.766113,11257.15039,6668.899902,20522.83008,10881.75,8421.799805
31-07-2015,3663.726074,11308.99023,6696.299805,20585.24023,10882.28027,8532.849609
03-08-2015,3622.905029,11443.71973,6688.600098,20548.10938,10841.25977,8543.049805
04-08-2015,3756.544922,11456.07031,6686.600098,20520.35938,10824.7002,8516.900391
05-08-2015,3694.572998,11636.29981,6752.399902,20614.06055,10847.84961,8567.950195
06-08-2015,3661.539063,11585.09961,6747.100098,20664.43945,10799.44043,8588.650391
07-08-2015,3744.205078,11490.83008,6718.5,20724.56055,10763.15039,8564.599609
10-08-2015,3928.415039,11604.78027,6736.200195,20808.68945,10906.04981,8525.599609
11-08-2015,3927.907959,11293.65039,6664.5,20720.75,10802.08984,8462.349609
12-08-2015,3886.320068,10924.61035,6571.200195,20392.76953,10779.45996,8349.450195
13-08-2015,3954.555908,11014.62988,6568.299805,20595.55078,10745.30957,8355.849609
14-08-2015,3965.334961,10985.13965,6550.700195,20519.44922,10782.24023,8518.549805
17-08-2015,3993.667969,10940.33008,6550.299805,20620.25977,10818.57031,8477.299805
18-08-2015,3748.164063,10915.91992,6526.299805,20554.4707,10792.79981,8466.549805
19-08-2015,3794.108887,10682.15039,6403.5,20222.63086,10687.03027,8495.150391
20-08-2015,3664.291016,10432.19043,6367.899902,20033.51953,10475.75,8372.75
21-08-2015,3507.743896,10124.51953,6187.700195,19435.83008,10195.69043,8299.950195
24-08-2015,3209.905029,9648.429688,5898.899902,18540.67969,9789.94043,7809
25-08-2015,2964.967041,10128.12012,6081.299805,17806.69922,9692.389648,7880.700195
26-08-2015,2927.288086,9997.429688,5979.200195,18376.83008,9979.669922,7791.850098
27-08-2015,3083.591064,10315.62012,6192,18574.43945,10230.50977,7948.950195
28-08-2015,3232.350098,10298.53027,6247.899902,19136.32031,10242.05957,8001.950195
01-09-2015,3166.624023,10015.57031,6058.5,18165.68945,9874.669922,7785.850098
02-09-2015,3160.166992,10048.04981,6083.299805,18095.40039,10013.36035,7717
08-09-2015,3170.451904,10271.36035,6146.100098,17427.08008,10109.67969,7688.25
09-09-2015,3243.089111,10303.12012,6229,18770.50977,9988.910156,7818.600098
10-09-2015,3197.893066,10210.44043,6155.799805,18299.61914,10019.38965,7788.100098
11-09-2015,3200.233887,10123.55957,6117.799805,18264.2207,10040.21973,7789.299805
14-09-2015,3114.798096,10131.74023,6084.600098,17965.69922,9988.589844,7872.25
15-09-2015,3005.172119,10188.12988,6137.600098,18026.48047,10105.87012,7829.100098
16-09-2015,3152.262939,10227.20996,6229.200195,18171.59961,10236.71973,7899.149902
18-09-2015,3097.916992,9916.160156,6104.100098,18070.21094,10031.59961,7981.899902
24-09-2015,3142.687012,9427.639648,5961.5,17571.83008,9837.80957,7868.5
28-09-2015,3100.756104,9483.549805,5958.899902,17645.10938,9601.419922,7795.700195
29-09-2015,3038.136963,9450.400391,5909.200195,16930.83984,9622.070313,7843.299805
30-09-2015,3052.781006,9660.44043,6061.600098,17388.15039,9799.69043,7948.899902
08-10-2015,3143.356934,9993.070313,6374.799805,18141.16992,10361.04004,8129.350098
09-10-2015,3183.1521,10096.59961,6416.200195,18438.66992,10361.25977,8189.700195
13-10-2015,3293.22998,10032.82031,6342.299805,18234.74023,10262.94043,8131.700195
14-10-2015,3262.440918,9915.849609,6269.600098,17891,10229.66992,8107.899902
15-10-2015,3338.072998,10064.79981,6338.700195,18096.90039,10378.26953,8179.5
16-10-2015,3391.352051,10104.42969,6378,18291.80078,10421.91016,8238.150391
19-10-2015,3386.699951,10164.30957,6352.299805,18131.23047,10391.59961,8275.049805
20-10-2015,3425.330078,10147.67969,6345.100098,18207.15039,10383.41992,8261.650391
21-10-2015,3320.676025,10238.09961,6348.399902,18554.2793,10306.44043,8251.700195
23-10-2015,3412.434082,10794.54004,6444.100098,18825.30078,10506.50977,8295.450195
26-10-2015,3429.581055,10801.33984,6417,18947.11914,10464.62012,8260.549805
27-10-2015,3434.335938,10692.19043,6365.299805,18777.03906,10400.17969,8232.900391
28-10-2015,3375.196045,10831.95996,6437.799805,18903.01953,10538.2002,8171.200195
29-10-2015,3387.314941,10800.83984,6395.799805,18935.71094,10498.16016,8111.75
30-10-2015,3382.561035,10850.13965,6361.100098,19083.09961,10460.95996,8065.799805
02-11-2015,3325.084961,10950.66992,6361.799805,18683.24023,10579.87012,8050.799805
04-11-2015,3459.639893,10845.24023,6412.899902,18926.91016,10563.96973,8040.200195
05-11-2015,3522.819092,10887.74023,6364.899902,19116.41016,10548.36035,7955.450195
06-11-2015,3590.031982,10988.03027,6353.799805,19265.59961,10513.36035,7954.299805
09-11-2015,3646.881104,10815.4502,6295.200195,19642.74023,10415.19043,7915.200195
10-11-2015,3640.485107,10832.51953,6275.299805,19671.25977,10432.34961,7783.350098
13-11-2015,3580.839111,10708.40039,6118.299805,19596.91016,10155.07031,7762.25
16-11-2015,3606.957031,10713.23047,6146.399902,19393.68945,10299.40039,7806.600098
17-11-2015,3604.794922,10971.04004,6268.799805,19630.63086,10285.75977,7837.549805
18-11-2015,3568.468018,10959.9502,6279,19649.17969,10429.59961,7731.799805
19-11-2015,3617.062012,11085.44043,6329.899902,19859.81055,10431.45996,7842.75
20-11-2015,3630.5,11119.83008,6334.600098,19879.81055,10444.2002,7856.549805
24-11-2015,3616.113037,10933.99023,6277.200195,19924.89063,10449.71973,7831.600098
27-11-2015,3436.302979,11293.75977,6375.200195,19883.93945,10450.53027,7942.700195
30-11-2015,3445.405029,11382.23047,6356.100098,19747.4707,10409.58984,7935.25
01-12-2015,3456.309082,11261.24023,6395.700195,20012.40039,10519.58984,7954.899902
02-12-2015,3536.905029,11190.01953,6420.899902,19938.13086,10389.2002,7931.350098
03-12-2015,3584.823975,10789.24023,6275,19939.90039,10257.37988,7864.149902
04-12-2015,3524.991943,10752.09961,6238.299805,19504.48047,10408.86035,7781.899902
07-12-2015,3536.927002,10886.08984,6223.5,19698.15039,10304.53027,7765.399902
08-12-2015,3470.070068,10673.59961,6135.200195,19492.59961,10198.37012,7701.700195
09-12-2015,3472.438965,10592.49023,6126.700195,19301.07031,10162.37012,7612.5
10-12-2015,3455.495117,10598.92969,6088.100098,19046.55078,10172.04004,7683.299805
11-12-2015,3434.581055,10340.05957,5952.799805,19230.48047,9976.650391,7610.450195
14-12-2015,3520.667969,10139.33984,5874.100098,18883.41992,9986.759766,7650.049805
15-12-2015,3510.354004,10450.37988,6017.799805,18565.90039,10110.94043,7700.899902
16-12-2015,3516.187012,10469.25977,6061.200195,19049.91016,10267.83008,7750.899902
17-12-2015,3579.999023,10738.12012,6102.5,19353.56055,10112.62988,7844.350098
18-12-2015,3578.964111,10608.19043,6052.399902,18986.80078,9967.639648,7761.950195
21-12-2015,3642.471924,10497.76953,6034.799805,18916.01953,10023.03027,7834.450195
22-12-2015,3651.76709,10488.75,6083.100098,18886.69922,10112.40039,7786.100098
29-12-2015,3563.736084,10860.13965,6314.600098,18982.23047,10306.59961,7928.950195
30-12-2015,3572.875977,10743.00977,6274.100098,19033.71094,10225.83008,7896.25
04-01-2016,3296.258057,10283.44043,6093.399902,18450.98047,10001.55957,7791.299805
05-01-2016,3287.710938,10310.09961,6137.200195,18374,10028.05957,7784.649902
06-01-2016,3361.840088,10214.01953,6073.399902,18191.32031,9868.259766,7741
07-01-2016,3125.001953,9979.849609,5954.100098,17767.33984,9650.419922,7568.299805
08-01-2016,3186.412109,9849.339844,5912.399902,17697.96094,9528.769531,7601.350098
12-01-2016,3022.861084,9985.429688,5929.200195,17218.96094,9576.519531,7510.299805
13-01-2016,2949.596924,9960.959961,5961,17715.63086,9374.230469,7562.399902
14-01-2016,3007.648926,9794.200195,5918.200195,17240.94922,9516.549805,7536.799805
15-01-2016,2900.969971,9545.269531,5804.100098,17147.10938,9299.620117,7437.799805
19-01-2016,3007.739014,9664.209961,5876.799805,17048.36914,9301.740234,7435.100098
20-01-2016,2976.694092,9391.639648,5673.600098,16416.18945,9156.839844,7309.299805
21-01-2016,2880.481934,9574.160156,5773.799805,16017.25977,9226.570313,7276.799805
22-01-2016,2916.562012,9764.879883,5900,16958.5293,9426.910156,7422.450195
25-01-2016,2938.514893,9736.150391,5877,17110.91016,9262.990234,7436.149902
27-01-2016,2735.558105,9880.820313,5990.399902,17163.91992,9373.780273,7437.75
28-01-2016,2655.660889,9639.589844,5931.799805,17041.44922,9397.790039,7424.649902
29-01-2016,2737.600098,9798.110352,6083.799805,17518.30078,9632.700195,7563.549805
01-02-2016,2688.854004,9757.879883,6060.100098,17865.23047,9616.69043,7555.950195
02-02-2016,2749.570068,9581.040039,5922,17750.67969,9413.780273,7455.549805
03-02-2016,2739.24707,9434.820313,5837.100098,17191.25,9495.209961,7361.799805
04-02-2016,2781.022949,9393.360352,5898.799805,17044.99023,9534.30957,7404
05-02-2016,2763.491943,9286.230469,5848.100098,16819.58984,9390.330078,7489.100098
16-02-2016,2836.571045,9135.110352,5862.200195,16054.42969,9375.389648,7048.25
17-02-2016,2867.337891,9377.209961,6030.299805,15836.36035,9532.280273,7108.450195
18-02-2016,2862.893066,9463.639648,5972,16196.79981,9504.980469,7191.75
19-02-2016,2860.020996,9388.049805,5950.200195,15967.16992,9485.959961,7210.75
22-02-2016,2927.175049,9573.589844,6037.700195,16111.04981,9616.320313,7234.549805
23-02-2016,2903.331055,9416.769531,5962.299805,16052.04981,9494.320313,7109.549805
24-02-2016,2928.895996,9167.799805,5867.200195,15915.79004,9506.070313,7018.700195
25-02-2016,2741.245117,9331.480469,6012.799805,16140.33984,9625.280273,6970.600098
26-02-2016,2767.209961,9513.299805,6096,16188.41016,9619.790039,7029.75
29-02-2016,2687.979004,9495.400391,6097.100098,16026.75977,9559.530273,6987.049805
01-03-2016,2733.169922,9717.160156,6152.899902,16085.50977,9771,7222.299805
02-03-2016,2849.680908,9776.620117,6147.100098,16746.55078,9837.589844,7368.850098
03-03-2016,2859.758057,9751.919922,6130.5,16960.16016,9907.969727,7475.600098
04-03-2016,2874.146973,9824.169922,6199.399902,17014.7793,9968.410156,7485.350098
08-03-2016,2901.386963,9692.820313,6125.399902,16783.15039,9868.519531,7485.299805
09-03-2016,2862.555908,9723.089844,6146.299805,16642.19922,9924.80957,7531.799805
10-03-2016,2804.726074,9498.150391,6036.700195,16852.34961,9918.080078,7486.149902
11-03-2016,2810.306885,9831.129883,6139.799805,16938.86914,10104.19043,7510.200195
14-03-2016,2859.499023,9990.259766,6174.600098,17233.75,10074.26953,7538.75
15-03-2016,2864.36792,9933.849609,6140,17117.07031,10013.59961,7460.600098
16-03-2016,2870.429932,9983.410156,6175.5,16974.44922,10084.16992,7498.75
17-03-2016,2904.832031,9892.200195,6201.100098,16936.38086,10190.40039,7512.549805
18-03-2016,2955.149902,9950.799805,6189.600098,16724.81055,10223.42969,7604.350098
22-03-2016,2999.363037,9990,6192.700195,17048.55078,10194.2002,7714.899902
23-03-2016,3009.959961,10022.92969,6199.100098,17000.98047,10099.67969,7716.5
29-03-2016,2919.832031,9887.94043,6105.899902,17103.5293,10190.40039,7597
30-03-2016,3000.64502,10046.61035,6203.200195,16878.96094,10236.9502,7735.200195
31-03-2016,3003.915039,9965.509766,6174.899902,16758.66992,10207.37012,7738.399902
01-04-2016,3009.530029,9794.639648,6146.100098,16164.16016,10219.95996,7713.049805
05-04-2016,3053.064941,9563.360352,6091.200195,15732.82031,10061.08008,7603.200195
06-04-2016,3050.592041,9624.509766,6161.600098,15715.36035,10159.84961,7614.350098
07-04-2016,3008.419922,9530.620117,6136.899902,15749.83984,10045.15039,7546.450195
08-04-2016,2984.958008,9622.259766,6204.399902,15821.51953,10119.69043,7555.200195
11-04-2016,3033.957031,9682.990234,6200.100098,15751.12988,10114.58008,7671.399902
12-04-2016,3023.645996,9761.469727,6242.399902,15928.79004,10238.69043,7708.950195
13-04-2016,3066.637939,10026.09961,6362.899902,16381.21973,10359.50977,7850.450195
18-04-2016,3033.659912,10120.30957,6353.5,16275.9502,10424.92969,7914.700195
20-04-2016,2972.583984,10421.29004,6410.299805,16906.53906,10527.79004,7914.75
21-04-2016,2952.891113,10435.73047,6381.399902,17363.61914,10454.82031,7912.049805
22-04-2016,2959.23999,10373.49023,6310.399902,17572.49023,10511,7899.299805
25-04-2016,2946.669922,10294.34961,6260.899902,17439.30078,10465.65039,7855.049805
26-04-2016,2964.699951,10259.58984,6284.5,17353.2793,10522.58008,7962.649902
27-04-2016,2953.670898,10299.83008,6319.899902,17290.49023,10571.83008,7979.899902
28-04-2016,2945.589111,10321.15039,6322.399902,16666.05078,10480.4502,7847.25
06-05-2016,2913.248047,9869.950195,6125.700195,16106.71973,10308.83008,7733.450195
09-05-2016,2832.113037,9980.490234,6114.799805,16216.03027,10291.58984,7866.049805
10-05-2016,2832.591064,10045.44043,6156.700195,16565.18945,10424.09961,7887.799805
11-05-2016,2837.037109,9975.320313,6162.5,16579.00977,10332.24023,7848.850098
12-05-2016,2835.862061,9862.120117,6104.200195,16646.33984,10334.37988,7900.399902
13-05-2016,2827.108887,9952.900391,6138.5,16412.21094,10228.05957,7814.899902
17-05-2016,2843.684082,9890.19043,6167.799805,16652.80078,10257.61035,7890.75
18-05-2016,2807.513916,9943.230469,6165.799805,16644.68945,10239.65039,7870.149902
19-05-2016,2806.906006,9795.889648,6053.399902,16646.66016,10192.48047,7783.399902
20-05-2016,2825.48291,9916.019531,6156.299805,16736.34961,10250.49023,7749.700195
23-05-2016,2843.64502,9842.290039,6136.399902,16654.59961,10226.55957,7731.049805
24-05-2016,2821.666016,10057.30957,6219.299805,16498.75977,10353.55957,7748.850098
25-05-2016,2815.085938,10205.20996,6262.899902,16757.34961,10446.58008,7934.899902
26-05-2016,2822.443115,10272.70996,6265.700195,16772.46094,10439.59961,8069.649902
27-05-2016,2821.045898,10286.30957,6270.799805,16834.83984,10469.51953,8156.649902
31-05-2016,2916.615967,10262.74023,6230.799805,17234.98047,10441,8160.100098
01-06-2016,2913.508057,10204.44043,6191.899902,16955.73047,10454.92969,8179.950195
02-06-2016,2925.229004,10208,6185.600098,16562.55078,10487.58008,8218.950195
03-06-2016,2938.681885,10103.25977,6209.600098,16642.23047,10487.94043,8220.799805
06-06-2016,2934.0979,10121.08008,6273.399902,16580.0293,10554.82031,8201.049805
07-06-2016,2936.044922,10287.67969,6284.5,16675.44922,10599.21973,8266.450195
08-06-2016,2927.158936,10217.03027,6301.5,16830.91992,10638.36035,8273.049805
13-06-2016,2833.071045,9657.44043,6045,16019.17969,10349.17969,8110.600098
14-06-2016,2842.188965,9519.200195,5923.5,15859,10294.58984,8108.850098
15-06-2016,2887.209961,9606.709961,5966.799805,15919.58008,10297.16016,8206.599609
16-06-2016,2872.816895,9550.469727,5950.5,15434.13965,10322.83984,8140.75
17-06-2016,2885.10498,9631.360352,6021.100098,15599.66016,10347.94043,8170.200195
20-06-2016,2888.809082,9962.019531,6204,15965.29981,10450.03027,8238.5
21-06-2016,2878.558105,10015.54004,6226.600098,16169.11035,10490.78027,8219.900391
22-06-2016,2905.550049,10071.05957,6261.200195,16065.71973,10473.05957,8203.700195
23-06-2016,2891.959961,10257.03027,6338.100098,16238.34961,10641.16992,8270.450195
24-06-2016,2854.285889,9557.160156,6138.700195,14952.01953,10183.50977,8088.600098
27-06-2016,2895.702881,9268.660156,5982.200195,15309.20996,9973.540039,8094.700195
28-06-2016,2912.556885,9447.280273,6140.399902,15323.13965,10161.16016,8127.850098
29-06-2016,2931.592041,9612.269531,6360.100098,15566.83008,10350.53027,8204
30-06-2016,2929.605957,9680.089844,6504.299805,15575.91992,10489.75977,8287.75
01-07-2016,2932.476074,9776.120117,6577.799805,15682.48047,10515.75977,8328.349609
05-07-2016,3006.39209,9532.610352,6545.399902,15669.33008,10409.54004,8335.950195
07-07-2016,3016.846924,9418.780273,6533.799805,15276.24023,10413.96973,8337.900391
08-07-2016,2988.093994,9629.660156,6590.600098,15106.98047,10571.78027,8323.200195
11-07-2016,2994.916992,9833.410156,6682.899902,15708.82031,10627.2002,8467.900391
12-07-2016,3049.381104,9964.070313,6680.700195,16095.65039,10726.79004,8521.049805
13-07-2016,3060.688965,9930.709961,6670.399902,16231.42969,10734.2002,8519.5
14-07-2016,3054.018066,10068.29981,6654.5,16385.89063,10786.62988,8565
15-07-2016,3054.295898,10066.90039,6669.200195,16497.84961,10773.12012,8541.400391
19-07-2016,3036.5979,9981.240234,6697.399902,16723.31055,10758.54004,8528.549805
20-07-2016,3027.899902,10142.00977,6729,16681.89063,10793.09961,8565.849609
21-07-2016,3039.009033,10156.20996,6699.899902,16810.2207,10758.62012,8510.099609
22-07-2016,3012.815918,10147.45996,6730.5,16627.25,10805.04004,8541.200195
25-07-2016,3015.827881,10198.24023,6710.100098,16620.28906,10752.42969,8635.650391
26-07-2016,3050.166016,10247.75977,6724,16383.04004,10772.99023,8590.650391
27-07-2016,2991.999023,10319.54981,6750.399902,16664.82031,10739.76953,8615.799805
28-07-2016,2994.322998,10274.92969,6721.100098,16476.83984,10744.16016,8666.299805
29-07-2016,2979.339111,10337.5,6724.399902,16569.26953,10785.50977,8638.5
01-08-2016,2953.38501,10330.51953,6694,16635.76953,10730.2002,8636.549805
02-08-2016,2971.279053,10144.33984,6645.399902,16391.44922,10661.12988,8622.900391
03-08-2016,2978.460938,10170.20996,6634.399902,16083.11035,10695.13965,8544.849609
04-08-2016,2982.426025,10227.86035,6740.200195,16254.88965,10707.12988,8551.099609
05-08-2016,2976.696045,10367.20996,6793.5,16254.4502,10782.87012,8683.150391
08-08-2016,3004.2771,10432.36035,6809.100098,16650.57031,10788.00977,8711.349609
09-08-2016,3025.680908,10692.90039,6851.299805,16764.9707,10804.50977,8678.25
10-08-2016,3018.746094,10650.88965,6866.399902,16735.11914,10774.98047,8575.299805
12-08-2016,3050.666992,10713.42969,6916,16919.91992,10822.41016,
16-08-2016,3110.037109,10676.65039,6893.899902,16596.50977,10809.74023,8642.549805
17-08-2016,3109.554932,10537.66992,6859.200195,16745.64063,10824.63965,8624.049805
